"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"
"ENSG00000106799.12 chr9_98376757"	-1	0.673774617014131	0.4797224904084	0.536237478873546	0.272783434568784	0.887138847472	0.963039454627769	0.768682124744716	0.563597178619359	0.747215437430502	0.915413133348423
"ENSG00000171056.7 chr8_10362085"	0.294368955792705	0.279900052846555	0.139680076669925	0.468379924480232	0.66283039227453	0.946319065116257	0.928482655802611	0.908967818365771	0.556958907767013	0.520281883568281	0.679933861661522
"ENSG00000136250.11 chr7_36537441"	0.194520182396866	0.525519203952134	0.79317576387355	0.60910529314406	0.620868319998664	0.0512901652352683	0.28609621237225	0.308141244507301	0.648584288281777	0.498659754212121	0.601535449023721
"ENSG00000180332.6 chr13_45693125"	-1	0.557153969947398	0.497459865601166	-1	0.967682744362931	-1	-1	0.36900924343149	0.929234258114011	-1	0.181092574441315
"ENSG00000151062.14 chr12_1677323"	-1	0.626074593451816	0.20722212256747	0.408362270064315	0.0394835021495986	0.939982052669791	0.989472018179569	0.341635898887151	0.476155207542685	0.555065828223211	0.0543712045069057
"ENSG00000173894.10 chr17_79812101"	-1	0.823921204923654	0.968779664287158	0.0194362176147795	0.363896925617996	0.342163463126069	0.238193075923983	0.806857896026784	0.976668847342881	0.482509666053511	0.695610545280383
"ENSG00000274386.5 chr1_43120047"	0.641329035050056	0.950601465903595	0.555114856879587	0.762272604458411	0.944993782704027	0.864727641559654	0.568053314345567	0.668039218950611	-1	0.394316722758214	0.842177238288529
"ENSG00000135919.12 chr2_224239223"	-1	0.610745876000359	0.220208309108386	0.10860675099139	0.163340787126408	0.00180221445199729	0.704296201779786	0.401876903953124	0.0927231018676209	0.104581256794384	0.486374486457963
"ENSG00000181322.13 chr3_137352184"	-1	0.930278221858866	0.315262604647486	0.877843754772544	0.466213023622706	0.131214421768349	0.983438376213621	0.924389385062944	0.328881866187026	0.186787420669251	0.261262388814524
"ENSG00000214753.2 chr11_62662453"	0.0825779487848976	0.146436555515931	0.931288116213296	0.121175026188178	0.399934571280773	0.51732009040151	0.639227647625158	0.783432911367645	0.181661140739835	0.994571209854235	0.985866658250824
"ENSG00000112077.15 chr6_50297012"	0.989546677162147	0.768583681556916	-1	0.538467184437356	0.0457134231850706	0.754783858979097	0.175844100864917	-1	0.372658539548994	0.84769872573597	0.74898351482545
"ENSG00000168000.14 chr11_62607403"	0.209295609581704	0.0107427915840575	0.3755010307356	0.00113408636346591	2.00126309587625e-05	5.47671338541687e-05	0.000908089821010903	0.549231240801263	0.0296658578546989	0.00195746468862212	0.0121048626201163
"ENSG00000100575.13 chr14_58960865"	-1	0.117865307765245	0.404117931197472	0.603164952165654	0.905161984276967	0.445827496983548	0.000149044959893706	0.583615599496299	0.0345296595848542	0.283459950923787	0.235678701827338
"ENSG00000119913.4 chr10_112281486"	-1	-1	-1	-1	-1	-1	-1	7.89282718602805e-05	-1	-1	-1
"ENSG00000136478.7 chr17_64150249"	0.372248130524945	0.123129323108978	0.0164309434971803	0.206557860868204	0.5456439441391	0.691999236435773	0.52635254968547	0.437123208268085	0.864782736558898	0.648648322654205	0.986713489819982
"ENSG00000010292.12 chr12_7355061"	0.733012425540095	0.64296691798263	0.826690517943896	0.965635817374329	0.264709870578275	0.801701752499685	0.556624469921777	0.73903281495328	0.816260658418602	0.561707329389014	0.507084050086401
"ENSG00000136100.12 chr13_52079348"	-1	0.792829065594743	0.0370056906278959	0.478797487593726	0.428904354460144	0.910964735291358	0.983398343828275	0.12257593001238	0.723332451220625	0.778688700624836	0.303312497919836
"ENSG00000196911.10 chr6_116900429"	-1	0.897408521676271	0.212630797174305	0.046765395302354	0.832428790272093	0.217058399880123	0.327145468471356	0.84062193719629	0.181388038342525	0.559667938128635	0.966320036223151
"ENSG00000131368.7 chr3_14557735"	-1	0.280813771540766	0.600361972171222	0.639223020393727	0.205451265624461	0.211772478502303	0.723884793198476	0.112729783071472	0.601992311642176	0.135212880126101	0.0121055656733501
"ENSG00000148229.12 chr9_114133569"	-1	0.535063324979692	0.355260879332762	0.145978850428949	0.725154903617251	0.0473557842198793	0.203310736092189	0.840815227386764	0.789427538102114	0.702930570085468	0.410578421396235
"ENSG00000164099.3 chr4_118745310"	-1	0.640838098854884	0.0706121665853124	0.743356082131099	0.00225530342232424	-1	0.827127118509556	0.905647422173203	-1	0.495837690941095	0.237113374368888
"ENSG00000149929.15 chr16_30109032"	0.136055360563706	0.723643916961421	0.506879045904548	0.0823270896699701	0.455740740022319	0.298306653282837	0.766156004117224	0.55106160533429	0.224998658969561	0.272418150575696	0.933785666003157
"ENSG00000108443.13 chr17_59982791"	0.0999283554920306	0.595133580892489	0.34536470250203	0.165869690225653	0.115426788009555	0.0201721456350648	0.787557187316974	0.313369450626727	0.582347049764992	0.46652254842415	0.0761061444420051
"ENSG00000186335.8 chr5_151104809"	-1	-1	-1	-1	2.88952461982339e-17	-1	-1	-1	-1	-1	-1
"ENSG00000169330.8 chr15_79888571"	0.713450322735401	0.401048166916425	0.384904035556106	0.506382919862546	0.463310296509155	0.514450046235825	0.292673236921073	0.804652184726259	0.0594502531475431	0.979477022896295	0.890466180099134
"ENSG00000183208.12 chr15_91032082"	-1	0.686525247517142	0.999563451790019	0.922771564174834	0.0608132944061358	0.663439722304878	0.946217843747807	0.562718845848781	0.324923827489882	0.277891278769021	0.813253418558672
"ENSG00000095209.11 chr9_105708676"	0.0127251613326422	0.747908564228867	0.0963292773005357	0.26730738273708	0.00581449466302232	0.964632122031298	0.463874753979132	0.123833480718582	0.0809723734232799	0.339511668950509	0.577271038033324
"ENSG00000174516.14 chr11_65682432"	0.0182678812864091	0.209636229087349	0.157708378347952	0.198242200037712	0.0697985449412462	0.218270825349376	0.876217777383153	0.164231081527535	0.451314124724881	0.69851944683511	0.340468656172811
"ENSG00000138756.17 chr4_78725008"	-1	0.372153190679686	0.650955822174458	0.164764648760064	0.00708075553327596	0.0239671188883108	0.00630922833549009	0.384381396083795	0.855093903811896	0.433831085955727	0.401146909445805
"ENSG00000185745.9 chr10_89065901"	0.00113177223975504	0.00412984806766684	0.115369362790426	0.0127812523761647	0.0281343568612494	0.128900926322282	0.00753954242027127	0.0769887063204679	0.947248938709448	0.0639741377902057	0.086713324551492
"ENSG00000167656.4 chr8_142998862"	-1	0.416353415089799	0.896283049132178	0.321067862130374	0.773243668471782	0.930448425542207	0.140264132905914	0.518354284915471	0.200170137354329	0.0212690318500786	0.451976488190911
"ENSG00000182040.8 chr17_75563360"	-1	-1	0.475601000706481	0.345330810133877	0.0184961163775305	-1	-1	-1	0.205097922179776	-1	-1
"ENSG00000159723.4 chr16_67082071"	-1	-1	0.914469451211913	-1	-1	0.0320433588616957	0.196389347536779	0.374052945045447	-1	0.173275608347786	-1
"ENSG00000156050.8 chr14_73195660"	-1	0.584607064604652	0.145010019065141	0.790930930140118	0.0492796743392621	0.837506045074291	0.524911628830934	0.801784585429343	0.00555881769755156	0.705459674030411	0.732892943055588
"ENSG00000182676.4 chr17_81941407"	-1	0.866511103815723	0.307498610986527	0.000420652300172261	4.80331478239331e-07	0.337369759148606	0.765210135551034	0.174708528861381	0.222538089075265	0.161973011108917	0.988853569369803
"ENSG00000025293.16 chr20_34952197"	-1	0.938572182742851	0.305010314984507	0.0145575885477852	0.221904313342248	0.754521368088071	0.711390323306442	0.158896751093079	0.332203995743971	0.120186797137404	0.298775236102762
"ENSG00000147324.10 chr8_8877703"	-1	0.0239103411019577	0.552450393173943	0.312878843229799	0.585012710310114	0.000189085119556984	0.910474084146394	0.497598369499871	0.959125028677224	0.498188303849716	0.423426463164398
"ENSG00000175352.10 chr11_9025220"	0.323541354005869	0.782610804513433	0.162647588462006	0.220992473909185	0.116518334758586	0.650721930432642	0.0918679688669049	0.574440988419372	0.967199305762552	0.146930501869359	0.746682076588545
"ENSG00000171446.6 chr17_39832067"	-1	-1	-1	0.97760384241499	0.870799344677261	-1	0.918061740148081	-1	0.842048814747368	0.0729163336117875	0.58111238301338
"ENSG00000147421.17 chr8_29818665"	0.5273208903854	0.908110249383325	0.687425799502252	0.380646929016603	0.881930469534303	0.145680837785424	0.973408439467051	0.277785555428915	0.953906521201785	0.873392044867673	0.934124837185625
"ENSG00000196236.12 chr22_41046827"	0.00945325428366278	0.149498526947241	0.643928743395373	0.895323832850503	0.0911792160708089	0.158834561964911	0.0194384435055981	0.395273915088266	0.965653502314742	0.152804027914057	0.237575011360409
"ENSG00000142149.8 chr21_31933184"	-1	0.380701541471348	0.00258778044482523	0.204191032540461	0.888515601376337	-1	0.504423732465694	0.146998125020311	0.993935205074599	0.0892684151058478	0.856581237927509
"ENSG00000116406.18 chr1_185366387"	0.207914385313938	0.425951029818887	0.441422747189764	0.502579122775758	0.859955381159688	0.265717370321605	0.813403847906709	0.976684049750622	0.564080861614664	0.572071551562767	0.707567578389562
"ENSG00000075886.10 chr2_131475220"	0.00139474172482946	0.104163842095856	0.00353667381604757	0.265880161360356	0.149751976404856	0.0226744712140957	0.128529630648209	0.0527350543769793	0.984406881039575	0.514360239183379	0.708337225232625
"ENSG00000090054.13 chr9_91949367"	0.00252404469537813	0.98438789838343	0.897912321468933	0.982560922950157	0.00917551264836595	0.720919180103288	0.288079466521779	0.625486598955403	0.747157358965385	0.689855902533654	0.13018236992801
"ENSG00000127743.5 chr5_149945313"	0.594866184362241	0.32127825679287	0.965996705493395	0.581165210002625	0.947239639957943	-1	0.279899342364862	-1	0.0672877535613612	0.827577353397075	0.756060784321882
"ENSG00000154080.13 chr18_27120600"	0.429064642130248	0.804389207249752	0.780757520538644	0.986604988793563	-1	-1	0.650475263273683	0.993672607411563	0.877972974883662	0.206928809765728	0.437477507631043
"ENSG00000168734.13 chr20_44417841"	-1	0.103444897221008	0.383931517172036	0.337158339781175	0.429622911510702	0.770076174303653	0.092762555091272	0.737141357230775	0.390243393409451	0.294835709841406	0.248849748196145
"ENSG00000138303.17 chr10_72558170"	0.0789511807144164	0.703052906047243	0.197622912013474	0.111646726381219	0.0104374396842888	0.0135917134439833	0.0537096222365721	0.206850362966983	0.422251730187142	0.146093224822592	0.395497633410175
"ENSG00000204592.8 chr6_30585160"	0.121757898863626	0.0578503977484328	0.535129598154235	0.175454229043836	0.798459615703305	0.166477958450018	0.244581219080251	0.711630314142836	0.155484977412441	0.0794511915276955	0.125621838316946
"ENSG00000124207.16 chr20_48127286"	-1	0.528203569841403	0.151125066286145	0.867401750200673	0.23235045537435	0.937109418862951	0.263335197086097	0.129788775103572	0.597441689385826	0.292827801827526	0.101568729103678
"ENSG00000144481.16 chr2_234877441"	-1	-1	3.14863226258868e-08	-1	-1	-1	-1	-1	-1	-1	-1
"ENSG00000130363.11 chr6_158993210"	4.07267076027987e-05	0.135290608651474	0.281692684983266	0.813539574629675	0.00115693576703262	0.0218886661071429	0.229606357803012	0.510231469540153	0.0268896125657862	0.561421936806363	0.365134050898382
"ENSG00000167842.15 chr17_6092132"	-1	0.242072742279443	0.553125249941115	0.501168400302155	0.61314204981288	0.557350270733017	0.0655304679962346	0.210741649748178	0.872572496481552	0.45994960979362	0.58983896793674
"ENSG00000118308.15 chr12_24929329"	-1	0.222440763116386	0.839012783098782	0.0296392843356502	0.338481430558765	0.50805421333655	0.759427994271902	0.163064355717353	0.200364128300922	0.394991260965024	0.00691567019254952
"ENSG00000147465.11 chr8_38561316"	-1	0.799438932761922	0.992993215286876	0.548949694885343	0.186353080875203	0.292044800326512	0.51674400296086	0.613330255573224	0.943996521143995	0.369858483140871	0.967781608191514
"ENSG00000179528.15 chr2_74915350"	-1	0.674491588115034	0.351829665144592	0.178808581170348	0.34652886682743	0.833891201507692	0.432143569594537	0.945974377718511	0.0549429058874855	0.827904398747738	0.825401306588221
"ENSG00000082996.19 chr3_150784339"	-1	0.0167529386804451	0.076811072658353	0.0495449863073736	0.931684548462678	0.853279722563473	0.680756986940699	0.809677200967635	0.968464386176388	0.659524786774971	0.312104023518467
"ENSG00000197165.10 chr16_28814456"	6.52127261614203e-05	0.48267695773067	0.448806813637361	0.719816857343438	0.391778994477901	0.000834855878943325	0.0526664349538771	0.71967352263184	0.339735469483661	0.0369160571186946	0.00371792489662086
"ENSG00000131042.14 chr19_53398122"	0.807630423248477	0.000403019460628446	0.00368498433843228	0.406545182600145	0.246242614819776	0.00220900186872474	0.989437114335796	0.629271018217895	0.0950905784710475	0.106017085197897	0.880599417346825
"ENSG00000187554.11 chr1_223946673"	-1	0.752174860284506	0.302562652676192	0.954934993993716	0.170660552281115	0.461743518995382	0.278781380865991	0.448642559615063	0.216011035855113	0.493316998527376	0.764206639585987
"ENSG00000132155.11 chr3_11869253"	-1	0.576374100688522	0.166282621648393	0.690014877610579	0.188427805993792	0.964513701296472	0.509688259986418	0.862216475272512	0.0313825292213541	0.023919104872656	0.31341296227408
"ENSG00000130517.13 chr19_19040636"	-1	0.765757875922375	0.245574774115623	0.704932916350614	0.408504106572776	0.535279686259183	0.384674982676914	0.915576917196335	0.551657127886547	0.840105302113072	0.896983296857777
"ENSG00000146731.10 chr7_55579833"	-1	0.609624355849173	0.0898472922363559	0.0065245160750301	0.110004023782902	0.176612429308295	0.575828413488236	0.170087643238188	0.40808833484718	0.00314256382982873	0.122671000289499
"ENSG00000198417.6 chr16_57146805"	0.00632448437737232	0.0950064912339302	0.341232933295786	0.114424158820596	0.224624046103901	0.938164631841776	0.401781213414504	0.0125415237619542	0.91245744342789	0.629438939265753	0.333890596617419
"ENSG00000196371.3 chr11_94592587"	0.0924004431759966	0.495585512817499	0.165878430183082	0.461078982747693	0.214376248679304	0.56421148241624	0.194636702466121	0.00932887940712954	0.354629496057202	0.389254579530959	0.0184753262957216
"ENSG00000136770.10 chr10_22554618"	-1	0.198483351555536	0.542497886078407	0.0696296906309157	0.499274199666006	0.370857075091455	0.904431611365972	0.65594322628209	0.635184419378352	0.395096508576496	0.436778561960104
"ENSG00000180938.5 chr8_124740928"	-1	0.80026354027184	0.46904731401672	0.915596021406347	0.674459980085245	0.454639007396541	0.909288364750627	0.563664125219444	0.547865323498951	0.720367592621238	0.612881908455231
"ENSG00000240184.6 chr5_141609675"	-1	0.762195455988132	0.168525176653075	0.789436061172962	0.254730372802752	0.530258316588783	0.0515746986163424	0.800101713438797	0.389496425061915	0.550228981683247	0.281217263770708
"ENSG00000141505.11 chr17_6434904"	-1	0.916887071256337	0.968690392143272	0.209090110788096	0.543725763074467	0.0534432664389249	0.956735590175678	0.303220296440037	0.578586841837764	0.827175915649402	0.784020806771315
"ENSG00000173093.12 chr12_110243294"	-1	-1	-1	-1	1.04482007593242e-09	-1	-1	-1	-1	-1	-1
"ENSG00000137675.4 chr11_103420049"	-1	0.255410849131676	-1	0.0709885912634473	0.00429541619392431	0.0807303311927154	-1	-1	-1	0.381288580251111	0.262568664459581
"ENSG00000129151.8 chr11_27232829"	-1	0.575666093431535	0.864880632773593	0.190146433800806	0.414095288037397	-1	0.703775985959557	0.191959570453537	-1	0.158083688611344	0.115526479886026
"ENSG00000178233.17 chr6_44822463"	-1	0.40367184604511	0.183655126710509	0.00833962220402647	0.262013339899124	-1	0.913553802435876	0.122669751240551	0.659178334448812	0.171469808267158	0.0521965328471999
"ENSG00000110811.19 chr12_7149720"	0.0621379469099037	0.554871984751248	0.33022542460407	0.178506676068395	0.32440055027249	0.375223447496139	0.380686445765299	0.351791453262844	0.779017749731035	0.414593573840452	0.118429165403421
"ENSG00000172932.14 chr11_67633828"	0.123862025739432	0.146205716431041	0.621531689027775	0.970619956331436	0.167965549851428	0.0965520485868682	0.161785065350869	0.571778257996086	0.240368177433848	0.414847606721088	0.0344238671408409
"ENSG00000100330.15 chr22_29919184"	0.00445697842767813	0.337921675177666	0.322701276066468	0.0389807934644555	0.202941473347438	0.137040526122866	0.0382892889661502	0.229642552204938	0.0305033939995535	0.0812382294958	0.0827713592473643
"ENSG00000116478.11 chr1_32656103"	-1	0.674357276544035	0.642390386828986	0.578316222455805	0.0116726764448503	0.155940043145477	0.670272273174414	0.119541752080208	0.143035784115329	0.116746569353544	0.210722175544228
"ENSG00000103037.11 chr16_58510391"	0.000336128387979672	0.0333417412922872	0.0176361532554839	0.100875190484133	0.0126122377752735	0.00754563487621719	0.0734287844995845	0.373365487235659	0.174141023268844	0.735710722401091	0.593964226578625
"ENSG00000115657.12 chr2_219022449"	-1	0.989042582888716	0.230642861281344	0.330712501538093	0.18695795782575	0.964046632398989	0.222782208032904	0.330856747977848	0.401684646788865	0.643924308054345	0.900887567627231
"ENSG00000070367.15 chr14_56460892"	-1	0.205437675632765	0.320910716714481	0.889105322856568	0.859330672270469	0.351346370564543	0.632549778499497	0.160267455945268	0.971342074796068	0.772447498623636	0.781358553800726
"ENSG00000167118.10 chr9_127827660"	-1	0.537732756743232	0.248400452563482	0.0464764573128105	0.355409858313195	0.580201122825265	0.908967428698678	0.148039384115712	0.159048393867744	0.0144657695003273	0.366073126839133
"ENSG00000197147.13 chr1_90480870"	-1	0.697242638711105	0.599665930619352	0.837681097778308	0.437854027545267	0.787775977512702	0.686086215918828	0.488287395620218	0.465451441626254	0.672463018918669	0.453045630621568
"ENSG00000181019.12 chr16_69005395"	-1	0.00834741867206465	0.470039854059925	0.22522923700115	0.0424826018770339	0.984599868005144	0.311466549399424	0.0404440704029733	0.0423107231506369	0.520538867938789	0.63146461114225
"ENSG00000183273.6 chr12_119340529"	-1	-1	-1	0.56671786869091	-1	-1	0.49352648583333	-1	-1	-1	0.0380151506140604
"ENSG00000143882.10 chr2_11441254"	-1	0.000907389940591298	0.0685312791232965	0.360648743682106	0.998121413300405	0.436063771450591	0.0899034986986688	0.561655723571131	0.0931817234394235	0.948040927408199	0.268220234400604
"ENSG00000138496.16 chr3_123154544"	0.0261327418454426	0.254425643864273	0.916088319710045	0.204339635256098	0.242861708616768	0.096346728624386	0.0369779261910257	0.230026013717682	0.825253249339993	0.524322723969172	0.36490601588028
"ENSG00000184588.17 chr1_65137380"	0.574547946514831	0.47253791026171	0.541435846754373	0.207744884608845	0.657312586864538	0.84378278121806	0.832873829816691	0.220883699664617	0.0169371289629539	0.809085499675456	0.892389285522282
"ENSG00000164244.20 chr5_126931127"	0.686808743896145	0.340539838331618	0.673728226911234	0.558662310371395	0.918856722425955	0.0964894132329384	0.358133423800149	0.975030550004089	0.21153436034727	0.252128729462831	0.85372731568527
"ENSG00000168003.16 chr11_63235736"	-1	0.0922545802778745	0.437337044401749	0.48452888959352	0.322107560567364	0.840877770507019	0.569293326971542	0.535617655655933	0.253983635185441	0.394687531793615	0.545078574355016
"ENSG00000132718.8 chr1_155497486"	0.0586570558806214	0.764632721611057	0.0190568881186202	0.661353174831409	0.851667735988625	0.943622542518955	0.432032503786617	0.796802313622225	0.539468086672264	0.930501315377345	0.208972130129857
"ENSG00000120094.6 chr17_48536718"	-1	-1	-1	1.37436611222116e-07	2.92642658693385e-08	-1	-1	-1	-1	-1	-1
"ENSG00000269713.7 chr1_149048081"	8.89309761138293e-05	0.367951304184529	0.843331058481218	0.665121569859564	0.489366231425622	0.592114572861256	0.00133608550972923	0.490255971424605	0.463428343196635	0.690302555781065	0.143405116178182
"ENSG00000166441.12 chr11_8322890"	-1	0.745642728752614	0.342487599939787	0.06408512878865	0.214334986038326	0.727292997555756	0.51604645169967	0.0555307840992037	0.174694169302643	0.555734336336324	0.758965757432254
"ENSG00000112078.13 chr6_36454432"	0.00212957018755366	0.316945320430132	0.451285169259438	0.136907054409285	0.0441598830801623	0.0881534511369237	0.650834609749387	0.0616218766969044	0.138734309875492	0.150315762671835	0.0447188464158335
"ENSG00000100884.9 chr14_25047278"	-1	0.0824922379655757	0.987421882099403	0.698847874836591	0.431002766538286	0.357671046291441	0.412836048744409	0.190112709615346	0.193097111617845	0.51260966385885	0.336150407116056
"ENSG00000146857.3 chr7_135223777"	-1	-1	-1	-1	0.000100847094903894	-1	-1	-1	-1	-1	-1
"ENSG00000205643.10 chr22_45902557"	-1	0.316590167430761	0.931095922254923	0.734324195906246	0.798227183717179	0.836514279935464	0.0261000368139947	0.287324904031205	0.579239402961941	0.871047685903254	0.356957717904755
"ENSG00000163935.13 chr3_52357166"	0.112307729349858	0.809176241054443	0.989431117037558	0.681120994150314	0.319295396787651	0.783001079180515	0.291281652655195	0.744460803800146	0.739436934308474	0.0484686263963311	0.353468322933329
"ENSG00000253506.2 chr17_62162178"	-1	0.906394650146282	0.795252343020268	0.603244275016253	0.752822852405081	0.898494532001384	0.49510634952771	0.793682052834153	0.841728399050756	0.445850485048601	0.991286800521988
"ENSG00000175087.9 chr1_25155651"	0.0440408127451321	0.512254256023602	0.0945506796199799	0.349159008677434	0.395745710442173	0.575626315379083	0.588348998980665	0.536414293250752	0.140012307336856	0.105008943614213	0.101371151574227
"ENSG00000133067.17 chr1_202644435"	-1	0.856379176022252	0.778325527839404	0.583668029387467	0.0623519408462983	0.137073753139445	0.553329748760344	0.249546228369296	0.494838852133257	0.979307985930991	0.23334275645973
"ENSG00000140992.18 chr16_1727451"	0.670306252503105	0.53460714991021	0.737762304129742	0.805127317710925	0.618209968902384	0.999366388115492	0.489533852876728	0.948903289556005	0.838886709870339	0.827981565249767	0.605874693110429
"ENSG00000103528.16 chr16_19391023"	-1	0.305606378640375	0.187447090328334	0.92573125103839	0.159662742830503	0.0184260832911836	0.0183309710231168	0.809010582895503	0.149626631462186	0.508381828402534	0.773255872289339
"ENSG00000010219.13 chr12_4600261"	0.0766894682616708	0.731368094289324	0.608323700162344	0.181675656929421	0.202598083780848	0.816671207959741	0.909564998182097	0.579227414415867	0.915335536853426	0.802481475779567	0.637266459689228
"ENSG00000173237.4 chr11_67803162"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.662214924098938
"ENSG00000091317.7 chr3_32464248"	0.00773478145539189	0.881463855569912	0.0754850836219357	0.0476295208490351	0.160987476995517	0.101026378779746	0.671467200557687	0.694696267195104	0.922390914172773	0.0602772091908412	0.180798195594977
"ENSG00000143127.12 chr1_146703000"	-1	0.190673889917712	0.897510256897128	0.429025428377068	0.401808650471609	0.0260685754479862	0.83496542574592	0.439295275877331	0.775526508156381	0.820697873917871	0.841856511923097
"ENSG00000166900.15 chr11_59556388"	0.271643152868741	0.733823751088447	0.54924774265258	0.532625756354509	0.562033038604163	0.506042501190947	0.325796704664942	0.676450579302408	0.49253968584495	0.58286688941519	0.125100527682789
"ENSG00000266826.2 chr17_59361225"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
"ENSG00000149806.10 chr11_64546415"	0.23392173425274	0.903012783204379	0.100529520303276	0.872357479831781	0.185999064437954	0.920927471931665	0.971675618988402	0.232841079018999	0.58510641386459	0.0760861222282162	0.360025536064035
"ENSG00000148200.16 chr9_124919861"	0.61187964027507	0.622679963362467	0.66006190476314	0.885381954209146	0.655199163323208	0.588937905780984	0.761867652976986	0.343313657265252	0.0197259528714204	0.642588582831876	0.983961512900682
"ENSG00000106305.9 chr7_6069602"	0.0393767160525177	0.322909989112196	0.816242087311646	0.0300361587061071	0.234314051041525	0.193960370809619	0.389079837904163	0.102999467526312	0.593252174630541	0.00741865314430789	0.229657893043981
"ENSG00000177752.14 chr4_43797801"	0.0688119192568697	0.60108433201163	0.004309573928197	-1	-1	-1	0.00589335919337499	0.131582167295541	0.00570743481589946	-1	-1
"ENSG00000143669.13 chr1_236294971"	0.0897358656644488	0.0343922995042507	0.912800726526556	0.88894473048282	0.790961671150601	0.57727662085306	0.905316481809377	0.535749820587444	0.543396259717416	0.702531297619658	0.945475567363864
"ENSG00000152467.9 chr19_57464181"	-1	0.526758245952846	0.895324639805594	0.547746013622445	0.702411344065667	-1	0.503575966520122	0.183627026192795	0.473243253452676	0.215137523911497	0.362982898622217
"ENSG00000111364.15 chr12_123675338"	1.99148360998428e-06	0.457130729145274	0.683399090016177	0.0591349366340016	0.533279130349902	0.18247084127652	0.0639108067791635	0.519586649114976	0.0978909862322836	0.0250216029633827	0.494721234119508
"ENSG00000114248.9 chr3_169869953"	-1	-1	0.0258034648501583	-1	-1	-1	3.04792278006036e-06	-1	-1	0.00309074608202588	8.90706111960684e-06
"ENSG00000163736.3 chr4_74624662"	-1	0.738977462744238	-1	0.761861728465367	-1	0.0235989271066013	0.260110294121917	0.018506643582468	0.215315588187975	-1	-1
"ENSG00000162434.11 chr1_64968260"	0.0180465455272906	0.0573258075959168	0.474667727988252	0.220900044970514	0.0082656818075767	0.926207448181295	0.159099242084681	0.578325861699347	0.0154613213958486	0.224472844459669	0.456251296892613
"ENSG00000078902.15 chr11_1249735"	0.85994799514026	0.301172176949863	0.0282812581271297	0.191102545885927	0.418097432010076	0.911945810475544	0.988243358860441	0.552513175684871	0.442113046668151	0.864444419644093	0.168962917822092
"ENSG00000049860.13 chr5_74685445"	-1	0.687321313433303	0.530204441487869	0.050339410396358	0.170643171683714	0.0641717371415376	0.344781585730886	0.168278308335581	0.962954493509581	0.322160328440329	0.0283193392626888
"ENSG00000167074.14 chr22_41717161"	0.034893916624174	0.652801513627095	0.467311595677546	0.633656719398956	0.855888674361883	0.00523764285423245	0.0270103377225964	0.0250590005557327	0.0212455425264773	0.770586464962028	0.723921509469238
"ENSG00000206199.10 chr3_149794775"	-1	-1	-1	-1	-1	-1	0.00887940563325058	-1	-1	-1	-1
