ENCFF435EDS	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR353DFU	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-04-04	ENCODE				1							ENCFF001TDO, ENCFF294TXO	574385	ENCODE Processing Pipeline	efb628c836df34c3be5196192b76c4f2		https://www.encodeproject.org/files/ENCFF435EDS/@@download/ENCFF435EDS.bed.gz	hg19				released	moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF600DCQ	bigWig	fold change over control	ENCSR353DFU	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-04-04	ENCODE				1							ENCFF386INF, ENCFF629CBG	1084749697	ENCODE Processing Pipeline	bc4c2dda605d32e5ec64e5cafb378cdc		https://www.encodeproject.org/files/ENCFF600DCQ/@@download/ENCFF600DCQ.bigWig	hg19				released	moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF846QEI	bigBed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR353DFU	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-04-04	ENCODE				1							ENCFF435EDS	1028331	ENCODE Processing Pipeline	d6ff56f737f50ae61ae37c5813804711		https://www.encodeproject.org/files/ENCFF846QEI/@@download/ENCFF846QEI.bigBed	hg19				released	moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF294TXO	bed narrowPeak	peaks and background as input for IDR	ENCSR353DFU	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-04-04	ENCODE				1							ENCFF386INF, ENCFF629CBG	6152257	ENCODE Processing Pipeline	3c3f3728aaf8c7ab0d4e3aa350b057dd		https://www.encodeproject.org/files/ENCFF294TXO/@@download/ENCFF294TXO.bed.gz	hg19				released	moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF901QVS	bigWig	signal p-value	ENCSR353DFU	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-04-04	ENCODE				1							ENCFF288VXA, ENCFF827XZB	904796739	ENCODE Processing Pipeline	15f00a22d36980e7e2a7602111f57f22		https://www.encodeproject.org/files/ENCFF901QVS/@@download/ENCFF901QVS.bigWig	GRCh38				released	moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF754CTN	bigWig	fold change over control	ENCSR353DFU	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-04-04	ENCODE				1							ENCFF288VXA, ENCFF827XZB	1093382227	ENCODE Processing Pipeline	ad3fbf7f66bb280e6ead4b4372176106		https://www.encodeproject.org/files/ENCFF754CTN/@@download/ENCFF754CTN.bigWig	GRCh38				released	moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF577LSV	bed narrowPeak	peaks and background as input for IDR	ENCSR353DFU	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-04-04	ENCODE				1							ENCFF288VXA, ENCFF827XZB	6212368	ENCODE Processing Pipeline	8ac5e3a7df050fae8623476dd340c60a		https://www.encodeproject.org/files/ENCFF577LSV/@@download/ENCFF577LSV.bed.gz	GRCh38				released	moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF396VZU	bigBed narrowPeak	peaks and background as input for IDR	ENCSR353DFU	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-04-04	ENCODE				1							ENCFF577LSV	11639283	ENCODE Processing Pipeline	65fc94d5dc63369b12921d0c63cf5d6b		https://www.encodeproject.org/files/ENCFF396VZU/@@download/ENCFF396VZU.bigBed	GRCh38				released	moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF897UFD	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR353DFU	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-04-04	ENCODE				1							ENCFF419RSJ, ENCFF577LSV	595143	ENCODE Processing Pipeline	6af4db010840ed4cec4fd6a40ba85a62		https://www.encodeproject.org/files/ENCFF897UFD/@@download/ENCFF897UFD.bed.gz	GRCh38				released	moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF141KNK	bigBed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR353DFU	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-04-04	ENCODE				1							ENCFF897UFD	1061644	ENCODE Processing Pipeline	a2e826903b0b85e33aba3252cadc8a3f		https://www.encodeproject.org/files/ENCFF141KNK/@@download/ENCFF141KNK.bigBed	GRCh38				released	moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF800ENC	fastq	reads	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1	1	76		single-ended				580735325	Bradley Bernstein, Broad	ed80d9e71e35fa99f51b4dccf0d31496		https://www.encodeproject.org/files/ENCFF800ENC/@@download/ENCFF800ENC.fastq.gz			Illumina HiSeq 2500	/files/ENCFF276ZYK/, /files/ENCFF640NXU/, /files/ENCFF772RXF/, /files/ENCFF915CLU/	released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF401LZJ	fastq	reads	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1	2	76		single-ended				537720467	Bradley Bernstein, Broad	1ef140c74f57a72fa9c8288fa137dc92		https://www.encodeproject.org/files/ENCFF401LZJ/@@download/ENCFF401LZJ.fastq.gz			Illumina HiSeq 2500	/files/ENCFF276ZYK/, /files/ENCFF640NXU/, /files/ENCFF772RXF/, /files/ENCFF915CLU/	released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF256WLC	fastq	reads	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1	2	76		single-ended				518676168	Bradley Bernstein, Broad	4f37be77b5ec1b6217e46c3dbb7ac830		https://www.encodeproject.org/files/ENCFF256WLC/@@download/ENCFF256WLC.fastq.gz			Illumina HiSeq 2500	/files/ENCFF276ZYK/, /files/ENCFF640NXU/, /files/ENCFF772RXF/, /files/ENCFF915CLU/	released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF975FDC	fastq	reads	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1	1	76		single-ended				565154241	Bradley Bernstein, Broad	88411333888d47307d9bf1d821b16a1d		https://www.encodeproject.org/files/ENCFF975FDC/@@download/ENCFF975FDC.fastq.gz			Illumina HiSeq 2500	/files/ENCFF276ZYK/, /files/ENCFF640NXU/, /files/ENCFF772RXF/, /files/ENCFF915CLU/	released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF222KJN	bam	unfiltered alignments	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1			76				ENCFF256WLC, ENCFF401LZJ, ENCFF643CGH, ENCFF800ENC, ENCFF975FDC	2099188529	ENCODE Processing Pipeline	47b342b162161690d735bc7b378a5bd0		https://www.encodeproject.org/files/ENCFF222KJN/@@download/ENCFF222KJN.bam	GRCh38				released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF668TQC	bam	alignments	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1			76				ENCFF256WLC, ENCFF401LZJ, ENCFF643CGH, ENCFF800ENC, ENCFF975FDC	1700479608	ENCODE Processing Pipeline	0fd63cc506197c9e45618c769774289d		https://www.encodeproject.org/files/ENCFF668TQC/@@download/ENCFF668TQC.bam	GRCh38				released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF931SPS	bam	unfiltered alignments	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1			76				ENCFF256WLC, ENCFF401LZJ, ENCFF800ENC, ENCFF807MUK, ENCFF975FDC	2094719087	ENCODE Processing Pipeline	3bdbb48532a8038b4e66b2745ac0102f		https://www.encodeproject.org/files/ENCFF931SPS/@@download/ENCFF931SPS.bam	hg19				released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF328ZYA	bam	alignments	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1			76				ENCFF256WLC, ENCFF401LZJ, ENCFF800ENC, ENCFF807MUK, ENCFF975FDC	1698932118	ENCODE Processing Pipeline	5c8322297b359e76c589421dd76a1b57		https://www.encodeproject.org/files/ENCFF328ZYA/@@download/ENCFF328ZYA.bam	hg19				released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF562TBJ	bigBed narrowPeak	peaks	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1							ENCFF144ZWB	11532042	ENCODE Processing Pipeline	ba816a4dedd89a20e448f64db4f564aa		https://www.encodeproject.org/files/ENCFF562TBJ/@@download/ENCFF562TBJ.bigBed	hg19				released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF153AOQ	bigBed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1							ENCFF232DOG	855516	ENCODE Processing Pipeline	5f2fd37d24b3dbd2d41127e1fe643a7a		https://www.encodeproject.org/files/ENCFF153AOQ/@@download/ENCFF153AOQ.bigBed	hg19				released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF232DOG	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1							ENCFF001TDO, ENCFF144ZWB	469412	ENCODE Processing Pipeline	e4a509cd256ead04ee383546c28a9ae0		https://www.encodeproject.org/files/ENCFF232DOG/@@download/ENCFF232DOG.bed.gz	hg19				released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF144ZWB	bed narrowPeak	peaks	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1							ENCFF328ZYA, ENCFF838WFG	5618243	ENCODE Processing Pipeline	22d120657765b1cfb8005ea5be7a9f70		https://www.encodeproject.org/files/ENCFF144ZWB/@@download/ENCFF144ZWB.bed.gz	hg19				released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF186AKZ	bigWig	fold change over control	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1							ENCFF328ZYA, ENCFF838WFG	919510823	ENCODE Processing Pipeline	79101a7ed0b9c947adc8389d63f0e9c4		https://www.encodeproject.org/files/ENCFF186AKZ/@@download/ENCFF186AKZ.bigWig	hg19				released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF690EXO	bigWig	signal p-value	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1							ENCFF328ZYA, ENCFF838WFG	945325242	ENCODE Processing Pipeline	86db90a6e20b8b23ebf08484ea6cc3b4		https://www.encodeproject.org/files/ENCFF690EXO/@@download/ENCFF690EXO.bigWig	hg19				released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF657VAA	bigWig	fold change over control	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1							ENCFF668TQC, ENCFF981WUC	936203741	ENCODE Processing Pipeline	742e46053bbaa9321c5414d664f71140		https://www.encodeproject.org/files/ENCFF657VAA/@@download/ENCFF657VAA.bigWig	GRCh38				released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF411LPV	bed narrowPeak	peaks	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1							ENCFF668TQC, ENCFF981WUC	5617689	ENCODE Processing Pipeline	0617f0f1c086066ab1d970d78d11c237		https://www.encodeproject.org/files/ENCFF411LPV/@@download/ENCFF411LPV.bed.gz	GRCh38				released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF321XTU	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1							ENCFF411LPV, ENCFF419RSJ	465946	ENCODE Processing Pipeline	9ffc1102f7bf6dc94853be743031dd5b		https://www.encodeproject.org/files/ENCFF321XTU/@@download/ENCFF321XTU.bed.gz	GRCh38				released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF656SMR	bigWig	signal p-value	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1							ENCFF668TQC, ENCFF981WUC	1054331731	ENCODE Processing Pipeline	82fef119f5d478307b2a0bdb65c91f2e		https://www.encodeproject.org/files/ENCFF656SMR/@@download/ENCFF656SMR.bigWig	GRCh38				released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF240ASQ	bigBed narrowPeak	peaks	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1							ENCFF411LPV	11546081	ENCODE Processing Pipeline	b772e3f97d7b2b22f9ce06eebef451a2		https://www.encodeproject.org/files/ENCFF240ASQ/@@download/ENCFF240ASQ.bigBed	GRCh38				released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF101TOL	bigBed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR799TJD	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										CTCF-human	DNA					False	2018-12-11	ENCODE				1							ENCFF321XTU	854044	ENCODE Processing Pipeline	02a611fcc15d3fdfbaf4f418b53dff0b		https://www.encodeproject.org/files/ENCFF101TOL/@@download/ENCFF101TOL.bigBed	GRCh38				released	antibody characterized with exemption	experiment not submitted to GEO, NTR biosample		
ENCFF800IPM	fastq	reads	ENCSR074SFL	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-03-20	ENCODE				1	1	100		paired-ended	1	ENCFF621DYS		1831872049	Michael Snyder, Stanford	bc669005a27ef2d5e7a25f2879176266	SRA:SRR6213261	https://www.encodeproject.org/files/ENCFF800IPM/@@download/ENCFF800IPM.fastq.gz			Illumina HiSeq 4000	/files/ENCFF011TZG/	released	low read depth, moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF621DYS	fastq	reads	ENCSR074SFL	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-03-20	ENCODE				1	1	100		paired-ended	2	ENCFF800IPM		2063790392	Michael Snyder, Stanford	050e29c2ed6fdc10e7377949c9756d64	SRA:SRR6213261	https://www.encodeproject.org/files/ENCFF621DYS/@@download/ENCFF621DYS.fastq.gz			Illumina HiSeq 4000	/files/ENCFF539NMO/	released	low read depth, moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF416LHH	bam	unfiltered alignments	ENCSR074SFL	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-03-20	ENCODE				1			100				ENCFF621DYS, ENCFF643CGH, ENCFF800IPM	3578770048	ENCODE Processing Pipeline	5f42b20b0a8953021289838e271d076b		https://www.encodeproject.org/files/ENCFF416LHH/@@download/ENCFF416LHH.bam	GRCh38				released	low read depth, moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF552JYI	bam	unfiltered alignments	ENCSR074SFL	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-03-20	ENCODE				1			100				ENCFF621DYS, ENCFF800IPM, ENCFF807MUK	3577270662	ENCODE Processing Pipeline	e0df6b3acd52dde1fa4b79d6af1dd634		https://www.encodeproject.org/files/ENCFF552JYI/@@download/ENCFF552JYI.bam	hg19				released	low read depth, moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF080IVM	bam	alignments	ENCSR074SFL	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-03-20	ENCODE				1			100				ENCFF621DYS, ENCFF643CGH, ENCFF800IPM	2365143363	ENCODE Processing Pipeline	a22418c7cd2eb17890cb566c654cc1b1		https://www.encodeproject.org/files/ENCFF080IVM/@@download/ENCFF080IVM.bam	GRCh38				released	low read depth, moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF438KPT	bam	alignments	ENCSR074SFL	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-03-20	ENCODE				1			100				ENCFF621DYS, ENCFF800IPM, ENCFF807MUK	2363307337	ENCODE Processing Pipeline	c354ec07f88cfcc3f26d44bc3f5f2a73		https://www.encodeproject.org/files/ENCFF438KPT/@@download/ENCFF438KPT.bam	hg19				released	low read depth, moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF737PUO	bigBed narrowPeak	peaks and background as input for IDR	ENCSR074SFL	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-03-20	ENCODE				1							ENCFF109JXK	11450730	ENCODE Processing Pipeline	0077fab76ea1af6927ddd97c326fcb54		https://www.encodeproject.org/files/ENCFF737PUO/@@download/ENCFF737PUO.bigBed	hg19				released	low read depth, moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF058KWC	bigBed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR074SFL	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-03-20	ENCODE				1							ENCFF202BAI	845369	ENCODE Processing Pipeline	bed12db4b6a8cfaea92cf4a69265def7		https://www.encodeproject.org/files/ENCFF058KWC/@@download/ENCFF058KWC.bigBed	hg19				released	low read depth, moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF308BQF	bigWig	fold change over control	ENCSR074SFL	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-03-20	ENCODE				1							ENCFF438KPT, ENCFF580MDV	989993817	ENCODE Processing Pipeline	6fad2a9c6647df001a11bc4a1a1de889		https://www.encodeproject.org/files/ENCFF308BQF/@@download/ENCFF308BQF.bigWig	hg19				released	low read depth, moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF704EZB	bigWig	signal p-value	ENCSR074SFL	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-03-20	ENCODE				1							ENCFF438KPT, ENCFF580MDV	971460362	ENCODE Processing Pipeline	5ec24acecaf86c5bedfc49b36fd6a1fb		https://www.encodeproject.org/files/ENCFF704EZB/@@download/ENCFF704EZB.bigWig	hg19				released	low read depth, moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF109JXK	bed narrowPeak	peaks and background as input for IDR	ENCSR074SFL	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-03-20	ENCODE				1							ENCFF438KPT, ENCFF580MDV	6016392	ENCODE Processing Pipeline	d25413af83de49a52cf86d95f876626e		https://www.encodeproject.org/files/ENCFF109JXK/@@download/ENCFF109JXK.bed.gz	hg19				released	low read depth, moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF202BAI	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR074SFL	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-03-20	ENCODE				1							ENCFF001TDO, ENCFF109JXK	444399	ENCODE Processing Pipeline	5eda8c78db75e4b508791a1eabaee5b1		https://www.encodeproject.org/files/ENCFF202BAI/@@download/ENCFF202BAI.bed.gz	hg19				released	low read depth, moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF094JEP	bigWig	signal p-value	ENCSR074SFL	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-03-20	ENCODE				1							ENCFF015PXS, ENCFF080IVM	1093280235	ENCODE Processing Pipeline	e499660ac1a897f7d48d76f73dde31ca		https://www.encodeproject.org/files/ENCFF094JEP/@@download/ENCFF094JEP.bigWig	GRCh38				released	low read depth, moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF489VAN	bed narrowPeak	peaks and background as input for IDR	ENCSR074SFL	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										CTCF-human	DNA					False	2017-03-20	ENCODE				1							ENCFF015PXS, ENCFF080IVM	6116817	ENCODE Processing Pipeline	0041a14aecf8d01d3a8b8cebe2d07181		https://www.encodeproject.org/files/ENCFF489VAN/@@download/ENCFF489VAN.bed.gz	GRCh38				released	low read depth, moderate library complexity, mild to moderate bottlenecking, antibody characterized with exemption			
